date,date,date,date,date,date,OT,OT,OT
14.04738,31.27434,36.53094,2256.36996,-0.32079,83.93279,10.133414221535565,3.774963423696832,0
14.05057,31.30533,36.51373,2250.78858,-0.26274,83.94336,10.10778124283383,3.7654144646861756,0
14.05375,31.33624,36.49995,2245.20829,-0.2058,83.95392,10.077240239060002,3.754037137198252,0
14.05691,31.36707,36.48951,2239.63209,-0.15017,83.96445,10.041986364164146,3.740904141214271,0
14.06006,31.39783,36.48231,2234.06289,-0.09602,83.97497,10.002233632799594,3.7260952028236636,0
14.0632,31.42851,36.47824,2228.50356,-0.04353,83.98547,9.95821295828067,3.70969634331171,0
14.06633,31.45912,36.47719,2222.95685,0.00713,83.99596,9.910170109725614,3.6917991181415273,0
14.06944,31.48965,36.47902,2217.42542,0.05581,84.00643,9.858363618549207,3.6724998370674955,0
14.07254,31.52011,36.48362,2211.91183,0.10235,84.01688,9.803062663759933,3.6518987763527977,0
14.07562,31.55049,36.49083,2206.41851,0.14661,84.02731,9.744544964060891,3.630099393521563,0
14.0787,31.5808,36.50051,2200.94777,0.18847,84.03773,9.683094702960268,3.607207554407901,0
14.08176,31.61103,36.5125,2195.5018,0.22781,84.04813,9.619000510836834,3.583330781422232,0
14.0848,31.64119,36.52664,2190.08265,0.26451,84.05851,9.552553525265889,3.5585775309716428,0
14.08784,31.67128,36.54277,2184.69224,0.29847,84.06888,9.484045548162337,3.5330565069472066,0
14.09086,31.70129,36.56073,2179.33235,0.32961,84.07923,9.413767315314228,3.506876016079692,0
14.09387,31.73123,36.58033,2174.00461,0.35786,84.08956,9.342006890880645,3.48014336984778,0
14.09687,31.7611,36.6014,2168.71051,0.38314,84.09988,9.26904819643194,3.4529643365068536,0
14.09985,31.79089,36.62377,2163.4514,0.4054,84.11018,9.195169681237624,3.425442645736246,0
14.10282,31.82062,36.64726,2158.22851,0.42459,84.12047,9.120643137743015,3.3976795473731287,0
14.10578,31.85027,36.67169,2153.04289,0.44069,84.13074,9.04573266362773,3.3697734247519877,0
14.10873,31.87986,36.69688,2147.89549,0.45366,84.141,8.970693769535687,3.3418194623105717,0
14.11166,31.90937,36.72265,2142.7871,0.4635,84.15124,8.89577262945743,3.313909366337584,0
14.11458,31.93881,36.74883,2137.71839,0.4702,84.16146,8.821205469024145,3.286131137096114,0
14.11749,31.96819,36.77522,2132.68988,0.47376,84.17168,8.747218085403489,3.258568889972196,0
14.12039,31.9975,36.80167,2127.70201,0.4742,84.18187,8.674025491270836,3.231302722844727,0
14.12328,32.02674,36.828,2122.75504,0.47154,84.19205,8.601831674368393,3.2044086265149225,0
14.12616,32.05591,36.85402,2117.84916,0.46581,84.20222,8.53082946345756,3.177958434770033,0
14.12902,32.08502,36.87959,2112.98442,0.45706,84.21238,8.461200490953047,3.152019810463575,0
14.13187,32.11406,36.90454,2108.16077,0.44533,84.22252,8.393115242323287,3.126656263918282,0
14.13471,32.14304,36.9287,2103.37805,0.43068,84.23264,8.326733182192372,3.101927199902396,0
14.13754,32.17195,36.95192,2098.636,0.41316,84.24276,8.262202947241052,3.0778879894903617,0
14.14036,32.20079,36.97405,2093.93428,0.39284,84.25286,8.199662596171382,3.054590063181238,0
14.14316,32.22958,36.99494,2089.27242,0.3698,84.26294,8.139239907368946,3.032081021785706,0
14.14596,32.2583,37.01445,2084.6499,0.34411,84.27302,8.081052715345574,3.0104047617598364,0
14.14874,32.28696,37.03246,2080.0661,0.31587,84.28308,8.02520927750268,2.9896016118340785,0
14.15152,32.31555,37.04881,2075.52032,0.28515,84.29313,7.971808663380239,2.9697084780187493,0
14.15428,32.34409,37.0634,2071.01179,0.25207,84.30316,7.92094115906803,2.9507589942578627,0
14.15703,32.37256,37.07611,2066.53965,0.2167,84.31319,7.872688680120058,2.932783676250612,0
14.15977,32.40097,37.08682,2062.103,0.17916,84.3232,7.827125186904032,2.9158100761799837,0
14.1625,32.42933,37.09542,2057.70084,0.13955,84.3332,7.784317096914129,2.899862936310109,0
14.16522,32.45762,37.10182,2053.33214,0.09798,84.34318,7.744323689168713,2.884964339635053,0
14.16793,32.48585,37.10592,2048.99578,0.05457,84.35316,7.707197496384775,2.871133855974113,0
14.17063,32.51403,37.10764,2044.69062,0.00942,84.36313,7.672984681156785,2.8583886821083406,0
14.17332,32.54215,37.10691,2040.41542,-0.03734,84.37308,7.641725392873617,2.8467437747414857,0
14.176,32.57021,37.10363,2036.16894,-0.08559,84.38302,7.613454102572824,2.836211975242024,0
14.17867,32.59821,37.09776,2031.94985,-0.13521,84.39295,7.588199913390296,2.8268041252938234,0
14.18132,32.62615,37.08923,2027.75679,-0.18608,84.40287,7.565986844650675,2.818529172727301,0
14.18397,32.65404,37.07799,2023.58837,-0.23806,84.41278,7.546834088018383,2.811394266942416,0
14.18661,32.68187,37.06399,2019.44312,-0.29104,84.42268,7.530756234488304,2.805404843468675,0
14.18924,32.70965,37.0472,2015.31958,-0.34488,84.43256,7.51776347127395,2.800564697311153,0
14.19185,32.73737,37.02759,2011.21621,-0.39946,84.44244,7.507861747975931,2.7968760448526218,0
14.19446,32.76503,37.00513,2007.13145,-0.45464,84.4523,7.501052911662394,2.794339574174564,0
14.19706,32.79264,36.97981,2003.06373,-0.51029,84.46216,7.497334810710477,2.7929544837408513,0
14.19964,32.8202,36.95161,1999.01141,-0.56628,84.472,7.496701367547352,2.792718509495694,0
14.20222,32.84769,36.92054,1994.97284,-0.62248,84.48184,7.499142620597015,2.793627940489927,0
14.20479,32.87514,36.88659,1990.94635,-0.67875,84.49166,7.504644735972636,2.795677623236714,0
14.20735,32.90253,36.84979,1986.93022,-0.73496,84.50147,7.513189989652639,2.798860955071671,0
14.2099,32.92986,36.81014,1982.92275,-0.79099,84.51127,7.524756721095998,2.803169866873344,0
14.21244,32.95714,36.76767,1978.92217,-0.84669,84.52106,7.539319259437727,2.8085947955690815,0
14.21496,32.98436,36.72242,1974.92673,-0.90194,84.53084,7.556847823640386,2.8151246469388536,0
14.21748,33.01153,36.67442,1970.93465,-0.95661,84.54061,7.577308398183876,2.82274674930642,0
14.21999,33.03865,36.62372,1966.94413,-1.01056,84.55037,7.600662586104582,2.8314467987925487,0
14.22249,33.06571,36.57037,1962.95337,-1.06367,84.56012,7.626867441436167,2.841208796894805,0
14.22499,33.09272,36.51443,1958.96056,-1.11581,84.56986,7.655875283357765,2.852014981252856,0
14.22747,33.11967,36.45595,1954.96389,-1.16685,84.57958,7.687633494618859,2.863845750556442,0
14.22994,33.14657,36.39502,1950.96154,-1.21668,84.5893,7.7220843070766385,2.876679584652395,0
14.2324,33.17341,36.3317,1946.95171,-1.26516,84.599,7.759164577459816,2.890492961010761,0
14.23485,33.2002,36.26608,1942.93257,-1.31218,84.6087,7.798805556808664,2.905260268835146,0
14.2373,33.22693,36.19825,1938.90235,-1.35762,84.61838,7.840932657270038,2.9209537221877317,0
14.23973,33.25361,36.1283,1934.85925,-1.40136,84.62805,7.885465220286988,2.9375432736337967,0
14.24215,33.28024,36.05633,1930.80151,-1.44331,84.63771,7.932316290473745,2.9549965300042116,0
14.24457,33.3068,35.98244,1926.7274,-1.48334,84.64736,7.98139239979822,2.973278671997728,0
14.24698,33.33332,35.90674,1922.63519,-1.52135,84.657,8.032593366895478,2.9923523794199807,0
14.24937,33.35977,35.82934,1918.5232,-1.55725,84.66663,8.085812116657346,3.0121777639758567,0
14.25176,33.38617,35.75037,1914.38979,-1.59093,84.67624,8.140934525407893,3.0327123115932983,0
14.25413,33.41251,35.66993,1910.23335,-1.62232,84.68585,8.197839297129986,3.053910836314433,0
14.2565,33.4388,35.58817,1906.05233,-1.65131,84.69544,8.256397876371905,3.075725447850997,0
14.25886,33.46503,35.5052,1901.84523,-1.67783,84.70502,8.316474403488916,3.0981055349106463,0
14.26121,33.4912,35.42116,1897.61059,-1.70181,84.71459,8.377925717817563,3.1209977663794572,0
14.26355,33.51732,35.33618,1893.34704,-1.72317,84.72414,8.440601414340346,3.144346112431019,0
14.26588,33.54337,35.2504,1889.05326,-1.74186,84.73368,8.504343959154303,3.1680918875415105,0
14.2682,33.56937,35.16396,1884.72802,-1.75782,84.74321,8.568988868733141,3.1921738172695675,0
14.27051,33.59531,35.07701,1880.37017,-1.771,84.75273,8.634364957603756,3.216528130522294,0
14.27281,33.62119,34.98967,1875.97862,-1.78136,84.76223,8.700294658475336,3.2410886788117907,0
14.2751,33.64701,34.90211,1871.5524,-1.78886,84.77172,8.766594418213726,3.2657870837660083,0
14.27738,33.67277,34.81445,1867.09063,-1.79349,84.7812,8.833075172282548,3.2905529138705583,0
14.27966,33.69846,34.72685,1862.59253,-1.79523,84.79067,8.89954289932226,3.3153138910640036,0
14.28192,33.7241,34.63945,1858.05742,-1.79407,84.80012,8.965799256583354,3.33999612745344,0
14.28417,33.74968,34.55239,1853.48474,-1.79001,84.80955,9.03164229571694,3.3645243919653267,0
14.28642,33.77519,34.46581,1848.87404,-1.78306,84.81898,9.096867257282861,3.3888224063206565,0
14.28865,33.80064,34.37985,1844.22501,-1.77325,84.82838,9.161267440945347,3.412813169205745,0
14.29088,33.82602,34.29465,1839.53741,-1.7606,84.83778,9.224635147050256,3.436419307034516,0
14.29309,33.85135,34.21034,1834.81119,-1.74515,84.84716,9.286762683810736,3.4595634491516685,0
14.2953,33.87661,34.12706,1830.04638,-1.72696,84.85652,9.347443432988465,3.4821686248269743,0
14.29749,33.9018,34.04493,1825.24316,-1.70608,84.86587,9.406472965574284,3.5041586788756702,0
14.29968,33.92693,33.96408,1820.40183,-1.68258,84.8752,9.46365019765062,3.525458702247623,0
14.30185,33.95199,33.88461,1815.52282,-1.65655,84.88452,9.518778575423987,3.54599547348312,0
14.30402,33.97699,33.80666,1810.6067,-1.62806,84.89382,9.57166727736621,3.5656979065420975,0
14.30618,34.00192,33.73033,1805.65416,-1.59722,84.90311,9.622132420433077,3.584497500152333,0
14.30832,34.02678,33.65571,1800.66602,-1.56414,84.91238,9.669998256682227,3.6023287835810898,0
14.31046,34.05158,33.5829,1795.64323,-1.52893,84.92164,9.715098346076386,3.619129753535184,0
14.31259,34.0763,33.512,1790.58683,-1.49171,84.93088,9.757276691044781,3.6348422968149596,0
14.31471,34.10096,33.44309,1785.49803,-1.45262,84.9401,9.796388818390856,3.649412593353378,0
14.31681,34.12555,33.37624,1780.3781,-1.41181,84.94931,9.832302794465798,3.662791494394875,0
14.31891,34.15007,33.31152,1775.22844,-1.3694,84.9585,9.864900160066261,3.6749348707693574,0
14.321,34.17452,33.24898,1770.05055,-1.32557,84.96767,9.894076772456208,3.6858039265674862,0
14.32308,34.1989,33.18869,1764.84603,-1.28047,84.97682,9.91974354296497,3.6953654739153756,0
14.32515,34.22321,33.13068,1759.61656,-1.23426,84.98596,9.941827060069272,3.7035921650890335,0
14.3272,34.24745,33.07499,1754.36389,-1.18711,84.99508,9.96027008938499,3.7104626787744457,0
14.32925,34.27161,33.02165,1749.08985,-1.13921,85.00419,9.97503194383956,3.7159618579665397,0
14.33129,34.29571,32.97067,1743.79634,-1.09071,85.01327,9.986088719196342,3.7200807977082087,0
14.33332,34.31973,32.92207,1738.4853,-1.04181,85.02234,9.993433392100323,3.7228168816149165,0
14.33534,34.34368,32.87584,1733.15872,-0.99268,85.03139,9.99707577993138,3.7241737669189767,0
14.33735,34.36756,32.83199,1727.81863,-0.9435,85.04043,9.99704236378554,3.7241613185254203,0
14.33935,34.39136,32.79048,1722.46708,-0.89446,85.04944,9.993375977970345,3.7227954933408434,0
14.34134,34.41509,32.75131,1717.10614,-0.84573,85.05844,9.986135371306657,3.720098176846792,0
14.34332,34.43875,32.71444,1711.73789,-0.7975,85.06742,9.975394647352514,3.716096974568419,0
14.34529,34.46234,32.67982,1706.36442,-0.74993,85.07639,9.961242592282437,3.710824961691835,0
14.34725,34.48585,32.64742,1700.98778,-0.7032,85.08533,9.943781900576393,3.704320394612886,0
14.3492,34.50929,32.61718,1695.61003,-0.65748,85.09426,9.923128309862708,3.696626388643361,0
14.35114,34.53265,32.58903,1690.2332,-0.61294,85.10317,9.899409657176648,3.6877905664424913,0
14.35307,34.55595,32.56291,1684.85928,-0.56972,85.11206,9.87276486962723,3.67786468201378,0
14.35499,34.57916,32.53874,1679.49023,-0.52799,85.12093,9.843342902785714,3.6669042252267765,0
14.35691,34.60231,32.51645,1674.12794,-0.4879,85.12979,9.811301640353404,3.6549680119143884,0
14.35881,34.62538,32.49595,1668.77427,-0.44957,85.13863,9.776806768474167,3.642117764524669,0
14.3607,34.64838,32.47714,1663.431,-0.41315,85.14745,9.74003063779344,3.6284176882078634,0
14.36259,34.67131,32.45993,1658.09987,-0.37876,85.15625,9.701151125779544,3.6139340470011585,0
14.36446,34.69416,32.44422,1652.78254,-0.34652,85.16503,9.660350511102791,3.598734744505286,0
14.36633,34.71694,32.42991,1647.48057,-0.31652,85.1738,9.617814370944767,3.5828889131032176,0
14.36818,34.73965,32.41688,1642.19548,-0.28888,85.18255,9.573730511156032,3.566466515415754,0
14.37003,34.76228,32.40503,1636.92868,-0.26368,85.19128,9.528287937995763,3.5495379612474935,0
14.37186,34.78485,32.39424,1631.68152,-0.241,85.2,9.481675879037342,3.5321737428483986,0
14.37369,34.80734,32.3844,1626.45525,-0.22092,85.2087,9.434082859611399,3.51444409086453,0
14.37551,34.82976,32.37539,1621.25103,-0.2035,85.21738,9.385695839918382,3.496418652889769,0
14.37732,34.85211,32.36709,1616.06993,-0.18878,85.22605,9.336699416729337,3.4781661960783685,0
14.37912,34.87439,32.35937,1610.91295,-0.17683,85.23469,9.287275092446805,3.459754334850887,0
14.38091,34.89659,32.35213,1605.78097,-0.16765,85.24332,9.237600613156213,3.4412492843009295,0
14.3827,34.91873,32.34524,1600.6748,-0.1613,85.25194,9.18784937628348,3.422715639532013,0
14.38447,34.9408,32.33857,1595.59516,-0.15777,85.26054,9.138189907509954,3.404216180794613,0
14.38624,34.9628,32.33202,1590.54267,-0.15708,85.26912,9.08878540574795,3.3858117039775903,0
14.38799,34.98473,32.32545,1585.51786,-0.15923,85.27769,9.039793354205537,3.367560875719585,0
14.38974,35.00659,32.31876,1580.52119,-0.1642,85.28624,8.99136519495028,3.3495201121754428,0
14.39148,35.02838,32.31182,1575.553,-0.17198,85.29477,8.943646063800877,3.3317434802563852,0
14.39321,35.0501,32.30453,1570.61359,-0.18254,85.30329,8.89677458192719,3.314282619995526,0
14.39493,35.07176,32.29678,1565.70314,-0.19585,85.31179,8.850882700243995,3.297186686580457,0
14.39664,35.09335,32.28844,1560.82176,-0.21186,85.32028,8.806095592340473,3.2805023104666633,0
14.39835,35.11487,32.27943,1555.96948,-0.23053,85.32875,8.762531591588925,3.2642735739488673,0
14.40004,35.13633,32.26963,1551.14627,-0.2518,85.33721,8.720302167953935,3.2485420025218255,0
14.40173,35.15772,32.25894,1546.35199,-0.27561,85.34565,8.679511940010855,3.233346569357538,0
14.40341,35.17904,32.24728,1541.58645,-0.30189,85.35408,8.640258717700204,3.2187237112323825,0
14.40509,35.2003,32.23455,1536.84939,-0.33056,85.36249,8.602633571469182,3.204707354284149,0
14.40675,35.2215,32.22065,1532.14048,-0.36154,85.37088,8.566720923575689,3.1913289480251876,0
14.4084,35.24263,32.20552,1527.4593,-0.39475,85.37927,8.532598657519893,3.1786175061085493,0
14.41005,35.26369,32.18906,1522.80541,-0.43009,85.38764,8.500338241745563,3.1665996524099875,0
14.41169,35.2847,32.1712,1518.17826,-0.46747,85.39599,8.470004864039957,3.155299671095447,0
14.41332,35.30564,32.15187,1513.57727,-0.5068,85.40433,8.441657573278725,3.14473955942478,0
14.41495,35.32651,32.13101,1509.0018,-0.54795,85.41265,8.415349425412488,3.134939082135576,0
14.41656,35.34732,32.10856,1504.45114,-0.59083,85.42097,8.391127630925727,3.125915826375488,0
14.41817,35.36808,32.08446,1499.92455,-0.63533,85.42926,8.369033701218795,3.1176852562333788,0
14.41977,35.38876,32.05865,1495.42122,-0.68132,85.43755,8.349103591658775,3.1102607660295285,0
14.42136,35.40939,32.03109,1490.9403,-0.72869,85.44582,8.331367839364647,3.103653731644238,0
14.42295,35.42996,32.00175,1486.48089,-0.77731,85.45408,8.315851694001337,3.0978735592420494,0
14.42453,35.45046,31.97059,1482.04205,-0.82707,85.46232,8.302575240174253,3.0929277308669376,0
14.4261,35.4709,31.93756,1477.6228,-0.87784,85.47055,8.29155351027372,3.088821846479821,0
14.42766,35.49129,31.90266,1473.22211,-0.92949,85.47876,8.282796586861373,3.0855596621002004,0
14.42921,35.51161,31.86586,1468.83892,-0.9819,85.48697,8.27630969394648,3.083143123808978,0
14.43076,35.53187,31.82715,1464.47215,-1.03492,85.49516,8.272093276753974,3.081572397464156,0
14.4323,35.55207,31.78651,1460.12066,-1.08843,85.50333,8.27014306979422,3.080845894058614,0
14.43383,35.57221,31.74394,1455.78331,-1.14231,85.5115,8.270450153300345,3.080960290744499,0
14.43536,35.5923,31.69944,1451.4589,-1.1964,85.51964,8.273000998294775,3.0819105476216957,0
14.43688,35.61232,31.65302,1447.14622,-1.25059,85.52778,8.277777500778928,3.0836899204743866,0
14.43839,35.63228,31.60469,1442.84406,-1.30474,85.53591,8.284757005707633,3.0862899697021566,0
14.43989,35.65218,31.55447,1438.55115,-1.35872,85.54402,8.293912321671845,3.0897005657896863,0
14.44139,35.67203,31.50237,1434.26623,-1.4124,85.55211,8.305211727323258,3.093909891700093,0
14.44288,35.69181,31.44842,1429.98802,-1.46564,85.5602,8.31861897082621,3.0989044426707504,0
14.44436,35.71154,31.39265,1425.71523,-1.51832,85.56827,8.334093263762012,3.1046690239424874,0
14.44583,35.73121,31.3351,1421.44655,-1.57031,85.57633,8.351589271083817,3.1111867470175185,0
14.4473,35.75082,31.27581,1417.18068,-1.62149,85.58437,8.371057098878408,3.118439025100381,0
14.44876,35.77037,31.21482,1412.9163,-1.67172,85.5924,8.392442281832926,3.1264055684289667,0
14.45021,35.78986,31.15217,1408.65212,-1.7209,85.60042,8.41568577245806,3.135064380259874,0
14.45166,35.80929,31.08792,1404.38681,-1.76889,85.60843,8.44072393420724,3.144391754305128,0
14.4531,35.82866,31.02214,1400.11909,-1.8156,85.61642,8.467488540769464,3.1543622744687387,0
14.45453,35.84798,30.95487,1395.84767,-1.8609,85.6244,8.49590678387468,3.164948817754409,0
14.45596,35.86723,30.88618,1391.57127,-1.90468,85.63236,8.525901292008212,3.1761225612371566,0
14.45738,35.88643,30.81613,1387.28864,-1.94685,85.64032,8.55739016251722,3.1878529940238094,0
14.45879,35.90557,30.74481,1382.99853,-1.98731,85.64826,8.590287009560148,3.2001079351154385,0
14.46019,35.92464,30.67228,1378.69976,-2.02595,85.65618,8.624501030341797,3.212853558081669,0
14.46159,35.94366,30.59862,1374.39112,-2.06269,85.66409,8.659937092061073,3.226054423450998,0
14.46298,35.96262,30.5239,1370.07147,-2.09745,85.67199,8.696495841883387,3.239673519678409,0
14.46436,35.98152,30.44821,1365.73971,-2.13014,85.67988,8.734073842139495,3.2536723135105023,0
14.46574,36.00036,30.37164,1361.39474,-2.1607,85.68775,8.772563732821208,3.2680108105194146,0
14.46711,36.01914,30.29426,1357.03555,-2.18905,85.69561,8.811854423203286,3.2826476264870217,0
14.46847,36.03786,30.21616,1352.66115,-2.21514,85.70345,8.85183131420059,3.2975400702388242,0
14.46983,36.05652,30.13744,1348.27061,-2.23892,85.71128,8.892376552814579,3.312644238431968,0
14.47118,36.07511,30.05818,1343.86304,-2.26033,85.71909,8.933369319635375,3.327915122657324,0
14.47252,36.09365,29.97846,1339.43763,-2.27934,85.72689,8.974686150062388,3.3433067291026206,0
14.47386,36.11213,29.89839,1334.99361,-2.29592,85.73468,9.01620128947341,3.3587722108622855,0
14.47519,36.13054,29.81805,1330.5303,-2.31004,85.74245,9.057787082128115,3.3742640128142205,0
14.47651,36.1489,29.73753,1326.04704,-2.32169,85.75021,9.099314393143777,3.3897340288168674,0
14.47782,36.16719,29.65693,1321.5433,-2.33086,85.75795,9.140653062370394,3.405133770789631,0
14.47913,36.18542,29.57632,1317.01857,-2.33756,85.76568,9.181672388508511,3.420414549059507,0
14.48043,36.20359,29.49581,1312.47245,-2.34179,85.77339,9.222241641230303,3.435527663139655,0
14.48173,36.2217,29.41547,1307.90459,-2.34357,85.78109,9.262230598632726,3.4504246019448517,0
14.48301,36.23974,29.33539,1303.31474,-2.34293,85.78878,9.301510106763212,3.4650572522295175,0
14.48429,36.25772,29.25565,1298.70271,-2.3399,85.79644,9.339952657470269,3.47937811385228,0
14.48557,36.27563,29.17635,1294.06841,-2.33452,85.8041,9.377432980421172,3.493340520318141,0
14.48684,36.29349,29.09754,1289.41182,-2.32686,85.81173,9.413828644626381,3.5068988628621396,0
14.4881,36.31128,29.01932,1284.733,-2.31697,85.81936,9.449020664470535,3.520008816211857,0
14.48935,36.329,28.94175,1280.0321,-2.30491,85.82696,9.482894104932358,3.5326275640477456,0
14.4906,36.34666,28.8649,1275.30934,-2.29078,85.83455,9.515338680417422,3.5447140220840896,0
14.49183,36.36426,28.78884,1270.56504,-2.27465,85.84213,9.54624934145339,3.556229056628428,0
14.49307,36.38179,28.71364,1265.79958,-2.25661,85.84969,9.575526843413373,3.5671356964459595,0
14.49429,36.39925,28.63934,1261.01342,-2.23677,85.85723,9.603078291445616,3.5773993357601968,0
14.49551,36.41665,28.56601,1256.20712,-2.21523,85.86475,9.628817655862235,3.5869879262488253,0
14.49672,36.43399,28.49369,1251.38128,-2.19211,85.87226,9.652666252454212,3.5958721559736775,0
14.49793,36.45125,28.42242,1246.5366,-2.16753,85.87976,9.674553182474604,3.604025613286061,0
14.49913,36.46846,28.35226,1241.67384,-2.14161,85.88724,9.694415727398752,3.611424933885317,0
14.50032,36.48559,28.28323,1236.79381,-2.1145,85.8947,9.712199694049445,3.6180499293870234,0
14.50151,36.50266,28.21537,1231.8974,-2.08631,85.90214,9.72785970621286,3.623883695957613,0
14.50268,36.51966,28.1487,1226.98555,-2.0572,85.90957,9.741359439461641,3.628912701792144,0
14.50385,36.53659,28.08324,1222.05927,-2.02731,85.91698,9.752671796608086,3.633126852475226,0
14.50502,36.55346,28.01901,1217.1196,-1.99679,85.92437,9.761779021873465,3.6365195335120974,0
14.50618,36.57026,27.95602,1212.16763,-1.96578,85.93175,9.76867275267038,3.639087629618921,0
14.50733,36.58699,27.89427,1207.20449,-1.93445,85.93911,9.773354008582631,3.6408315206174917,0
14.50847,36.60365,27.83377,1202.23135,-1.90294,85.94645,9.775833117963415,3.6417550540911274,0
14.50961,36.62024,27.7745,1197.24942,-1.87141,85.95378,9.776129583271585,3.641865495218892,0
14.51074,36.63677,27.71647,1192.25992,-1.84001,85.96109,9.774271887029533,3.641173454489797,0
14.51186,36.65323,27.65965,1187.26409,-1.8089,85.96838,9.770297240954099,3.639692794247466,0
14.51298,36.66962,27.60403,1182.2632,-1.77824,85.97565,9.764251281439384,3.637440515249466,0
14.51409,36.68594,27.54958,1177.25852,-1.74817,85.98291,9.756187715151855,3.6344366246421638,0
14.5152,36.70219,27.49628,1172.25134,-1.71884,85.99015,9.746167919014802,3.630703986944409,0
14.51629,36.71837,27.44408,1167.24294,-1.6904,85.99737,9.734260499200326,3.6262681597604454,0
14.51738,36.73449,27.39297,1162.23458,-1.66299,86.00458,9.72054081419324,3.6211572161086676,0
14.51847,36.75053,27.34288,1157.22755,-1.63676,86.01177,9.70509046712778,3.6154015553036856,0
14.51955,36.76651,27.29379,1152.22311,-1.61183,86.01894,9.687996772813113,3.609033704409307,0
14.52062,36.78242,27.24564,1147.22249,-1.58833,86.02609,9.669352204928368,3.6020881123041333,0
14.52168,36.79826,27.19838,1142.22691,-1.56639,86.03323,9.649253828820754,3.5946009383839446,0
14.52274,36.81403,27.15195,1137.23757,-1.54613,86.04035,9.62780272526691,3.586609837897635,0
14.52379,36.82973,27.1063,1132.25564,-1.52766,86.04746,9.605103410394483,3.5781537458527364,0
14.52483,36.84536,27.06137,1127.28226,-1.51108,86.05454,9.581263256691978,3.5692726613263575,0
14.52587,36.86093,27.0171,1122.31852,-1.49649,86.06161,9.556391919768114,3.5600074339179586,0
14.5269,36.87643,26.97342,1117.36549,-1.48398,86.06866,9.530600775171086,3.5503995539497106,0
14.52793,36.89186,26.93027,1112.4242,-1.47364,86.0757,9.50400236918083,3.540490947872159,0
14.52895,36.90722,26.88757,1107.49563,-1.46554,86.08272,9.476709887097613,3.530323780187739,0
14.52996,36.92251,26.84527,1102.58071,-1.45975,86.08972,9.448836642095241,3.51994026303514,0
14.53097,36.93774,26.80329,1097.68032,-1.45632,86.09671,9.420495587263522,3.509382474412293,0
14.53197,36.9529,26.76155,1092.79532,-1.45532,86.10368,9.391798853024236,3.498692185851638,0
14.53296,36.96799,26.72,1087.92649,-1.45678,86.11063,9.362857311662534,3.487910700196622,0
14.53395,36.98301,26.67856,1083.07457,-1.46074,86.11757,9.333780170252977,3.4770786999559258,0
14.53493,36.99797,26.63715,1078.24024,-1.46722,86.12449,9.304674592898055,3.466236106577388,0
14.53591,37.01286,26.59571,1073.42414,-1.47624,86.13139,9.275645352736223,3.455421950811828,0
14.53688,37.02769,26.55416,1068.62685,-1.48782,86.13828,9.246794513879525,3.4446742542264506,0
14.53784,37.04245,26.51244,1063.84889,-1.50195,86.14515,9.218221143055985,3.4340299217840484,0
14.5388,37.05714,26.47049,1059.09073,-1.51864,86.15201,9.190021050466756,3.4235246453054686,0
14.53975,37.07177,26.42822,1054.35278,-1.53786,86.15885,9.162286559069072,3.4131928175214443,0
14.5407,37.08633,26.38558,1049.6354,-1.55959,86.16567,9.135106301302397,3.403067456347735,0
14.54164,37.10083,26.34249,1044.9389,-1.58381,86.17248,9.108565042055945,3.393180138935872,0
14.54257,37.11526,26.29891,1040.26352,-1.61048,86.17928,9.08274352650887,3.3835609449896227,0
14.5435,37.12963,26.25477,1035.60947,-1.63956,86.18606,9.05771835140787,3.3742384088125146,0
14.54442,37.14393,26.21,1030.97687,-1.67099,86.19282,9.033561858167849,3.365239479485018,0
14.54534,37.15817,26.16456,1026.36583,-1.70472,86.19957,9.010342046189683,3.356589488573128,0
14.54625,37.17235,26.11838,1021.77638,-1.74068,86.2063,8.98812250474651,3.3483121247542242,0
14.54715,37.18646,26.07143,1017.20849,-1.7788,86.21302,8.966962361746877,3.3404294147299907,0
14.54805,37.20051,26.02364,1012.66212,-1.81902,86.21972,8.946916247765769,3.332961709827025,0
14.54894,37.21449,25.97498,1008.13713,-1.86124,86.22641,8.92803427370763,3.3259276776757316,0
14.54983,37.22842,25.9254,1003.63338,-1.90538,86.23308,8.910362020585971,3.319344298402949,0
14.55072,37.24228,25.87486,999.15064,-1.95134,86.23974,8.893940539953993,3.3132268647923775,0
0.04894,0.04894,54.86221,5173.87838,-0.51537,45.0001,4.044384836423176,1.506639765737124,0
0.09786,0.09786,54.79141,5171.74025,-0.5302,45.00026,4.081485034983905,1.5204605658659693,0
0.14676,0.14676,54.71867,5169.58467,-0.54447,45.00048,4.120020846498774,1.5348161695934819,0
0.19564,0.19564,54.64406,5167.41069,-0.55817,45.00075,4.159978581310465,1.5497014771621147,0
0.24449,0.2445,54.56768,5165.21738,-0.57125,45.00107,4.20134230942844,1.565110554231248,0
0.29333,0.29334,54.4896,5163.0038,-0.58371,45.00145,4.244093677170955,1.5810365635715184,0
0.34215,0.34216,54.40992,5160.76902,-0.59551,45.00188,4.288211719868883,1.597471695292063,0
0.39094,0.39096,54.32872,5158.51211,-0.60664,45.00236,4.3336726715647815,1.6144070959484134,0
0.43972,0.43974,54.2461,5156.23216,-0.61708,45.0029,4.380449772794834,1.631832796936215,0
0.48847,0.4885,54.16215,5153.92826,-0.6268,45.0035,4.428513077656667,1.6497376426189083,0
